Id,Label,names,pageranks
1461239,,Parantica agleoides,0.000018
1461365,,Amathusia phidippus,0.000018
1461613,,Athyma pravara,0.000018
1461908,,Swallowtail butterfly,0.000025
1461910,,Papilio eurymedon,0.000024
1462160,,List of butterflies of Canada,0.000018
1462529,,List of hesperiid genera:Z,0.000018
1462664,,Potamanaxas,0.000018
1462836,,Pellicia arina,0.000018
1463803,,The Cat Who Walked by Herself,0.000018
1465885,,Fissurella,0.000018
1466509,,Paleopallium,0.000018
1468149,,Chris and Thomas,0.000018
1468842,,"St. James Episcopal Church (Milwaukee, Wisconsin)",0.000018
1469106,,16518 Akihikoito,0.000018
1469827,,Hellbilly Deluxe 2,0.000018
1470047,,American nationalism,0.000018
1470941,,History of the British canal system,0.000018
1471984,,Malayan Campaign,0.000018
1472619,,Walter Cook,0.000018
1474443,,Lichens of Montana,0.000018
1474596,,Rock tripe,0.000018
1475073,,International Social Survey Programme,0.000018
1475084,,List of Scripps National Spelling Bee champions,0.000018
1475549,,Agrostis avenacea,0.000018
1476944,,Tillandsia rodrigueziana,0.000018
1477574,,Tillandsia lorentziana,0.000018
1477912,,Vriesea pseudoatra,0.000018
1478092,,Fred Ryan,0.000018
1478105,,Electric Dreams (TV series),0.000018
1478387,,Dying with a Smile,0.000018
1482559,,Pernille Rosendahl,0.000018
1482949,,Mountain Battles,0.000018
1483674,,"Mikls Horthy, Jr.",0.000018
1484594,,Moose TV,0.000018
1484695,,Total Recall 2070,0.000018
1484775,,Hugh Dillon,0.000018
1485001,,World Fishing Network,0.000018
1485112,,Cogeco,0.000018
1485136,,Zoom (Canadian TV channel),0.000018
1485214,,Francis D'Souza,0.000018
1485274,,Fashion File,0.000021
1485768,,Cold Lake (Alberta),0.000018
1486321,,Saskatchewan Highway 674,0.000024
1486474,,"Kipling, Saskatchewan",0.000024
1486540,,List of Saskatchewan provincial highways,0.00002
1486611,,Hamlets of Saskatchewan,0.00002
1486832,,"Monet No. 257, Saskatchewan",0.000018
1486853,,"Wilkie, Saskatchewan",0.000018
1487236,,"Aquadeo, Saskatchewan",0.000018
1487360,,Andrew Krystal,0.000018
1487767,,List of programs broadcast by CBC Television,0.000018
1488174,,Hart Pease Danks,0.000018
1490982,,Erling Wold,0.000018
1491080,,Johannes Kretz,0.00002
1491318,,B. H. Haggin,0.000018
1491459,,International Orange Chorale of San Francisco,0.000018
1491739,,Philippe Quinault,0.000018
1491956,,Alexander Schneider,0.000019
1492149,,Alberto Nos,0.000018
1492476,,David Pereira,0.000018
1492732,,Leo van Doeselaar,0.000018
1492785,,Craig Smith (conductor),0.000021
1492880,,"Du wahrer Gott und Davids Sohn, BWV 23",0.000018
1492893,,"Auf Christi Himmelfahrt allein, BWV 128",0.000018
1493190,,Grammy Award for Best Inspirational Performance,0.000018
1493240,,Vladimir Tarnopolsky,0.00002
1493242,,Revol Bunin,0.000018
1493829,,Grown Backwards,0.000018
1493950,,List of romantics,0.000018
1494397,,Serpent (instrument),0.000018
1494546,,Zoltn Grdonyi,0.000018
1494569,,Byron Fulcher,0.000018
1494641,,Rinaldo (opera),0.000022
1494845,,Nadia Boulanger,0.000023
1494846,,Darius Milhaud,0.000034
1496790,,Bluebeard's Castle,0.000037
1495007,,William Bergsma,0.000018
1495027,,List of 21st-century classical composers,0.000018
1495145,,Yuri Bashmet,0.000018
1496561,,Johann Strauss II,0.000087
1495167,,Minnesota Orchestra,0.000018
1495672,,Adolf Krssing,0.000018
1495926,,Emma Matthews,0.000018
1496531,,Idomeneo,0.000036
1496013,,Opera Orchestra of New York,0.000018
1496304,,Arrigo Boito,0.000031
1496394,,Renata Scotto,0.000032
1496043,,Tudor Davies,0.000018
1496792,,The Dream of Gerontius,0.000027
1496045,,John Aler,0.000018
1496230,,Frances Ginsberg,0.000018
1496231,,Brian Large,0.000018
1496284,,Rosalind Elias,0.000021
1496366,,La fanciulla del West,0.000038
1496421,,Pietro Mascagni,0.000026
1496458,,Fedora Barbieri,0.000018
1496731,,Gundula Janowitz,0.000026
1496574,,Teddy Tahu Rhodes,0.000018
1496651,,Rita Fornia,0.000018
1505935,,George Alexander Albrecht,0.000021
1497102,,Natalia Rom,0.000018
1497898,,Isabella Colbran,0.000018
1498394,,Danielle de Niese,0.000018
1500773,,Giuseppe Torelli,0.000117
1499082,,1900s (decade),0.000018
1570761,,Emilio de Gogorza,0.000019
1499826,,Vladimir Ashkenazy,0.000025
1499312,,Graham Johnson (musician),0.000036
1499222,,Charles Kennedy Scott,0.000018
1499403,,Eric Coates,0.000018
1499576,,George Thomas Smart,0.000018
1499745,,Ruth Laredo,0.000018
1500423,,George Li,0.000019
1499920,,Walter Gieseking,0.000018
1499968,,Columbia Symphony Orchestra,0.000018
1500204,,Hans Keller,0.000018
1501576,,Adrienne Clostre,0.000018
1501977,,Luke Kennedy,0.000018
1502321,,Jennifer Hope Wills,0.000018
1502441,,Jenn Colella,0.000018
1502554,,John A. Willis,0.000018
1503676,,Joseph Stein,0.000018
1504118,,Jeff Whitty,0.000018
1505231,,Thirty-second note,0.000018
1506207,,Frank Benson (actor),0.000018
1506331,,James O'Neill (actor),0.000018
1506648,,Princess Charming,0.000018
1506968,,John Hollingshead,0.000018
1506970,,Sydney Grundy,0.000018
1507518,,Douglas A. Blackmon,0.000018
1509406,,Wilfred Johnson,0.000018
1509838,,Leon Gilbert,0.000018
1510299,,Robert Alton Harris,0.000018
1510484,,Pamela Smart,0.000018
1510540,,Most Evil,0.000018
1510968,,Raffaele Cutolo,0.000018
1511470,,Pigeon Key,0.000018
1512898,,Tallapoosa River,0.000037
1512941,,List of state highways in Alabama,0.000018
1513102,,"Calera, Alabama",0.000026
1512994,,"Chilton County, Alabama",0.000042
1514337,,Shorty (band),0.000018
1514566,,Engine Takes to the Water,0.000018
1515192,,Joseph Bucklin Bishop,0.000018
1515535,,Evangelical Church Alliance,0.000018
1515697,,Lyman Beecher,0.000018
1516128,,Theonomy,0.000018
1516187,,Ligon Duncan,0.000024
1516132,,Francis Schaeffer,0.000018
1516654,,"Christ's College, Cambridge",0.000063
1517527,,Shoshone National Forest,0.000018
1519811,,South Side Masonic Lodge No. 1114,0.000018
1521414,,Dan Jones International Airport,0.000018
1521843,,Togiak River,0.000018
1521881,,Kuskokwim River,0.000018
1522147,,Sheldon Jackson,0.000018
1523984,,Dollhouse (season 1),0.000018
1524066,,The Big Come Up,0.000018
1524303,,James B. Dudley,0.000018
1525564,,Brian Boobbyer,0.000018
1526243,,Newport RFC,0.000018
1527466,,Peter Winterbottom,0.000018
1528110,,Jeremy Paul,0.000018
1528847,,Albert Roosevelt,0.000018
1529411,,"Centre for Research in the Arts, Social Sciences, and Humanities",0.000018
1529717,,Tobias Lindemann,0.000018
1530104,,Charley Hamrick,0.000018
1530341,,Josh Williams (American football),0.000018
1531085,,Madeleine Sophie Barat,0.000018
1531097,,Jack Hanna,0.000018
1531609,,K. K. Aggarwal,0.000018
1531922,,Meaningful play,0.000018
1531942,,James R. Fair,0.000018
1532767,,Gemma O'Connor (camogie player),0.000018
1533800,,Stephen Shames,0.000018
1533839,,John Adams Whipple,0.000018
1534143,,291 (Art Gallery),0.000018
1534152,,Julie Moos,0.000018
1534968,,Jaime Escalante,0.000021
1535305,,Willie Jeffries,0.000021
1535364,,List of Ball State University alumni,0.000018
1535617,,Tyron Smith,0.000018
1535873,,List of Indian Americans,0.000018
1537729,,Oakland University,0.000042
1535916,,Anthony Davis (linebacker),0.000018
1535931,,Clinton Jones (American football),0.000018
1536684,,Jimmy Raye III,0.000018
1537044,,List of Kent State University alumni,0.000018
1542722,,Gary Pinkel,0.000019
1537101,,Veritas Forum,0.000018
1537113,,Consortium of Liberal Arts Colleges,0.000018
1537933,,Gettysburg College,0.000022
1537225,,Arizona Wildcats,0.000025
1537406,,List of University of Michigan alumni,0.000018
1537910,,Alpha Kappa Alpha,0.000109
1537648,,Francis Marion University,0.000019
1537688,,High Point University,0.000019
1537779,,List of Phi Sigma Kappa chapters,0.000018
1545452,,Center (American football),0.000064
1727148,,NeXT,0.00004
1537834,,List of Kappa Alpha Psi chapters,0.000018
1538168,,Kentucky State University,0.000019
1545739,,Doak Walker,0.000071
1537994,,History of North American college fraternities and sororities,0.000018
1543554,,Red River Rivalry,0.000043
1538090,,1978 NCAA Men's Division II Basketball Tournament,0.000018
1538185,,Campbell University,0.000018
1538879,,Harold Hays,0.000018
1538944,,Jerry Cornelison,0.000018
1539194,,"List of people from Youngstown, Ohio",0.000018
1539418,,List of University of Notre Dame alumni,0.000018
1539536,,Khalif Barnes,0.000018
1539571,,George Young (American football executive),0.000018
1539717,,Bobby Abrams,0.000021
1539821,,Isaiah Ekejiuba,0.000018
1540417,,1942 College Football All-America Team,0.000018
1540613,,Joe Francis (American football),0.000024
1541298,,Justin Tryon,0.000019
1541614,,Chris Williams (American football),0.000026
1541650,,John Hufnagel,0.000019
1541883,,Keith Gilbertson,0.00002
1541909,,Jeff Komlo,0.000018
1542379,,Raheem Morris,0.000055
1542473,,List of Green Bay Packers starting quarterbacks,0.000026
1542558,,Ted Sundquist,0.000018
1542670,,Mike Hammerstein,0.000018
1543195,,List of Washington Redskins players,0.000018
1545322,,Jeff George,0.000019
1546320,,Derek Smith (linebacker),0.000019
1543292,,List of Ohio State University people,0.000018
1543358,,Scott Linehan,0.000018
1543537,,Colorado Buffaloes football,0.000018
1543709,,Taylor Mays,0.000021
1543936,,Keilen Dykes,0.000018
1543945,,Tom Nalen,0.000018
1543974,,Darius Walker,0.000018
1544706,,Reception (American football),0.000029
1544203,,Kevin Jones (American football),0.000018
1545476,,1976 NFL Draft,0.000024
1544661,,List of New York Giants players,0.000018
1544699,,Mark Bavaro,0.000024
1545471,,1985 NFL Draft,0.00002
1544896,,Pete Rozelle,0.000077
1544898,,McFarlane Sports Picks,0.000018
1545228,,Joe Flacco,0.000019
1544922,,List of people from the Pittsburgh metropolitan area,0.000018
1549245,,Shaun Herock,0.000019
1545387,,America's Game: The Super Bowl Champions,0.000018
1545581,,Mike Tomlin,0.000057
1545468,,1989 NFL Draft,0.000018
1545472,,1984 NFL Draft,0.000018
1545664,,Thomas Williams (American football),0.000018
1545674,,Undrafted sportsperson,0.000024
1545692,,Bobby Bell,0.000018
1545694,,John Huarte,0.000018
1545730,,Dirk Koetter,0.000018
1545883,,List of Buffalo Bills players,0.000018
1545897,,2005 Ohio State Buckeyes football team,0.000018
1545962,,Robert Williams (cornerback),0.000018
1546171,,Rick Spielman,0.000018
1546407,,Walter Dean,0.000018
1546534,,Maxwell Football Club,0.000018
1546628,,List of Miami University people,0.000018
1546729,,Bruce Smith (halfback),0.000018
1547250,,Ron Johnson (wide receiver),0.000018
1548056,,66th Grey Cup,0.000018
1548443,,Tommy Joe Coffey,0.000018
1549525,,Andy Worthington,0.000025
1549527,,Walid Said Bin Said Zaid,0.000018
1549777,,Redha al-Najar,0.000018
1549902,,1963 Pulitzer Prize,0.000018
1549961,,1985 Pulitzer Prize,0.000018
1550314,,American Forces Press Service,0.000018
1551748,,Mohammed Abdullah Azam,0.000018
1551857,,Morris Singer,0.000018
1552619,,Erika Valek,0.000018
1553691,,Money as Debt,0.000018
1557015,,Barbus tanapelagius,0.000018
1557346,,Cypriniformes,0.000026
1557849,,Pest from the West,0.000018
1558285,,Samir Louadj,0.000018
1559122,,Gene Conners,0.000018
1559916,,Dsseldorf Hauptbahnhof,0.000018
1560432,,Saint-Franois-de-Sales,0.000018
1560575,,Granier,0.000018
1561580,,Middleham,0.000018
1561582,,Askrigg,0.000034
1561583,,Dales & District,0.000018
1561593,,Grassington,0.000018
1561975,,Gisborough Priory,0.000018
1563196,,Justin Pierce,0.000018
1564468,,William Titt,0.000026
1565060,,2007 World Artistic Gymnastics Championships,0.000018
1565443,,List of Olympic medalists in gymnastics (men),0.000018
1566174,,List of Olympic medalists in sailing,0.000018
1566320,,Brre Falkum-Hansen,0.000024
1566783,,List of Olympic medalists in diving,0.000018
1566963,,Arturo Miranda,0.000018
1568960,,1997 Pan Pacific Swimming Championships,0.000033
1568631,,Daniela Samulski,0.000018
1570569,,Chromodorididae,0.000018
1571391,,1833 in Canada,0.000018
1571903,,Larissa Lai,0.000018
1571956,,Alistair MacLeod,0.000018
1572403,,William Arthur Cochrane,0.000018
1572678,,Frantz Jehin-Prume,0.000018
1573138,,List of Canadians,0.000018
1575559,,Omatta,0.000018
1576340,,Provinces of Sri Lanka,0.000117
1576139,,Divisional Secretariats of Sri Lanka,0.00004
1576471,,Oluwawatta,0.000018
1576631,,Ambalangoda,0.000018
1577188,,Ozark Music Festival,0.000018
1577272,,Stefan Wisniewski,0.000018
1578362,,Eric Richter,0.000018
1578838,,Evening Echo (Essex),0.000018
1579417,,Bishop Vesey's Grammar School,0.000018
1579706,,The Westgate School,0.000018
1580257,,Framlingham College,0.000018
1580422,,John Kay (judge),0.000018
1580845,,Antoine Malick,0.000018
1581436,,Frankenfish,0.000018
1582676,,Stoney Jackson,0.000018
1584217,,Clea Koff,0.000018
1584643,,Colossochelys atlas,0.000018
1585354,,Terebra panamensis,0.000018
1585791,,Johnny Diaz,0.000018
1588553,,6395 Hilliard,0.000018
1590379,,In Search of Amelia Earhart,0.000018
1590420,,Little Ship (album),0.000018
1590922,,Roadsongs (Townes van Zandt album),0.000018
1591453,,Candida (album),0.000018
1591564,,Sailing to Philadelphia,0.000018
1595967,,Grammy Award for Best Country Collaboration with Vocals,0.000024
1592603,,Austin Roberts (singer),0.000018
1592783,,8th of November,0.000018
1592796,,Shine On (George Jones album),0.000018
1592812,,Teensville (Chet Atkins album),0.000018
1593030,,Heartbroke (Ricky Skaggs song),0.000018
1593151,,It's the Little Things,0.000018
1593503,,Johnny Rodriguez,0.000018
1594577,,Easton Corbin (album),0.000018
1594727,,Frank J. Myers,0.000018
1594789,,In Another's Eyes,0.000018
1595466,,When Love Finds You,0.000018
1595551,,Alanna Nash,0.000018
1595773,,Kippi Brannon,0.000018
1596023,,Lari White,0.000018
1596077,,Melba Montgomery,0.000018
1596153,,Erika Jo (album),0.000018
1596233,,Is It Still Over?,0.000018
1596570,,From a Jack to a King,0.000018
1596652,,The Chain (Deana Carter album),0.000018
1596912,,I Just Wish You Were Someone I Love,0.000018
1597072,,You're the One (The Oak Ridge Boys song),0.000018
1597618,,If You Keep Throwing Dirt,0.000018
1597751,,Something Inside So Strong (album),0.000018
1599227,,Theo Tams,0.000021
1599308,,Gavin Brown (musician),0.000018
1599414,,Laurence Jalbert,0.000018
1599442,,Borrowed Tunes II: A Tribute to Neil Young,0.000018
1599464,,Marie-Chantal Toupin,0.000018
1600358,,You've Changed Records,0.000018
1600414,,Raw Energy (album),0.000018
1600961,,This Great Black Night,0.000018
1601311,,Amalda,0.000018
1603029,,Aruban Division di Honor,0.000018
1603720,,Pacific Linguistics,0.000018
1603844,,Nyasaland,0.000018
1604445,,Battle of Long Sault,0.000018
1604607,,"St. Patrick's Basilica, Montreal",0.000039
1605489,,"Chatsworth, Ontario",0.000018
1605702,,Mississaugas,0.000065
1606225,,National Bank of Canada,0.000044
1607301,,"Tadoussac, Quebec",0.000018
1607761,,Christian Ouellet,0.000018
1608029,,"Verdun, Quebec",0.000018
1608445,,Democratic Alliance (Quebec),0.000018
1608516,,Franois-Xavier Dulac,0.000018
1608785,,Joseph-Adolphe Chapleau,0.000018
1608976,,Jacob Nicol,0.000018
1609234,,"Anjou, Quebec",0.000018
1609249,,Outline of Quebec,0.000018
1609459,,Empress Airport,0.000018
1609975,,List of hamlets in Alberta,0.000018
1610897,,Debby Carlson,0.000018
1611123,,Donald Cameron (Alberta politician),0.000018
1611498,,William Buchanan,0.000018
1612157,,Stephen Funk,0.000018
1612454,,"Orders, decorations, and medals of Canada",0.000029
1612632,,Abousfian Abdelrazik,0.000018
1613654,,Mel Lastman,0.000065
1613821,,Jean Pelletier,0.000018
1613942,,Sophia Leung,0.000018
1614500,,David Onley,0.000018
1614640,,Sergio Marchi,0.000018
1614657,,John Crosbie,0.000018
1614788,,Norman Hillmer,0.000018
1614907,,Brian Murphy (politician),0.000018
1615037,,Samuel William Jacobs,0.000018
1615171,,Michel Veillette,0.000018
1615435,,12th Canadian Parliament,0.000018
1615644,,Peter Heenan,0.000018
1616133,,Kitchener Centre,0.00003
1616266,,Kitchener (electoral district),0.000027
1616566,,John Snobelen,0.000018
1616770,,Ray Thomas (politician),0.000018
1616958,,Robert Carlin,0.000018
1618208,,Economy of the United Arab Emirates,0.000018
1618602,,God's Helicopter,0.000018
1618676,,Battle for Haditha (film),0.000018
1619196,,Jimi Plays Monterey,0.000018
1619224,,The Jimi Hendrix Experience (album),0.000018
1619699,,Zamas River,0.000018
1619846,,Richard Tandy,0.000018
1623233,,List of diplomatic missions in the Czech Republic,0.000018
1623266,,Ludwig Czech,0.000018
1623563,,Berlinsky,0.000018
1624873,,Mitchel B. Wallerstein,0.000018
1624970,,Rastislav Belik,0.000018
1625969,,Gnter Bittengel,0.000018
1626067,,Jan Penc,0.000018
1626201,,Tom Grigar,0.000018
1627246,,Roger Fisher (academic),0.000018
1628790,,Aleksandr Drevin,0.000018
1628985,,Alexander Osmerkin,0.000018
1629047,,Tatiana Kopnina,0.000018
1629082,,List of painters of Saint Petersburg Union of Artists,0.000022
1629224,,Jensen Atwood,0.000018
1629735,,Potato virus Y,0.000018
1631091,,2009 Malagasy political crisis,0.000018
1631770,,Michael Blake (author),0.000018
1631849,,Bratty Babies,0.000018
1632088,,Acromyrmex,0.000018
1633337,,RENFE Class 334,0.000018
1633395,,Jacques-Barthlemy Micheli du Crest,0.000018
1634228,,Nikolay Danilevsky,0.000023
1634891,,Anne Frank Remembered,0.000018
1635255,,Taiwanese Hokkien,0.000018
1635799,,Chang Wen-ing,0.000018
1636566,,Max Shachtman,0.000018
1636573,,Claire Fox,0.000018
1636728,,Albert Shanker Institute,0.000018
1636973,,Friendly Islands Teachers' Association,0.000018
1637449,,Japanese nationality law,0.000018
1637709,,July 2009 rmqi riots,0.000018
1639739,,National Day of the People's Republic of China,0.00002
1638719,,Todi Jnsson,0.000018
1639034,,William Kvist,0.000018
1639061,,Marc Nygaard,0.000018
1639252,,Stvnet,0.000018
1639774,,Mark Slavens,0.000018
1639875,,Stade 5 Juillet 1962,0.000018
1640434,,Ma Shaowu,0.000018
1641336,,Mario Roberto lvarez,0.000018
1641819,,People's Revolutionary Army (Argentina),0.000068
1642182,,Mariano Donda,0.000018
1643653,,Departments of Argentina,0.000061
1643594,,"San Justo, Buenos Aires",0.000018
1644045,,Mauby,0.000018
1644057,,Hilling,0.000018
1644663,,List of bus routes in London,0.000034
498428,,Imperial Buses,0.000022
1644401,,Eltham railway station,0.000022
1644714,,London to Aylesbury Line,0.000018
1645187,,Elmstead Woods railway station,0.000018
1645230,,Sevenoaks railway station,0.000034
1645218,,Ramsgate railway station,0.000033
1647245,,Slow Train,0.000018
1647285,,"Sheffield, Ashton-under-Lyne and Manchester Railway",0.000018
1647384,,Todmorden railway station,0.000018
1647518,,Institution of Mechanical Engineers,0.000018
1648216,,Clapton Square,0.000018
1648424,,Isfield railway station,0.000018
1648885,,Black Thunder (chocolate bar),0.000018
1649089,,Catalunya (DO),0.000018
1649413,,Chiles Valley AVA,0.000018
1649820,,Saisy,0.000018
1650200,,Country Garden,0.000018
1650321,,Majdal Anjar,0.000018
1650445,,Carne asada,0.000018
1650631,,Sofrito,0.000018
1651360,,Extreme Pita,0.000018
1651630,,Tsoureki,0.000018
1652490,,American Chinese cuisine,0.000018
1652559,,Bopis,0.000018
1652650,,Drying (food),0.000018
1652706,,History of agriculture in the People's Republic of China,0.000018
1653898,,Martin Ihoeghian Uhomoibhi,0.000018
1653997,,Gbenga Daniel,0.000018
1654421,,Albert Yobo,0.000018
1654781,,Oboi,0.00007
1654991,,Isamu Takeshita,0.000018
1656543,,Kaifeng,0.000285
1655825,,Cangjie,0.000018
1656251,,Ancient Chinese urban planning,0.000018
1678270,,Dugu,0.000023
1657063,,Pagoda of Fogong Temple,0.000018
1658637,,Crossworlds,0.000018
1660941,,12445 Sirataka,0.000018
1661366,,Mawlamyine,0.000018
1661601,,Kalaymyo,0.000018
1662255,,Monarchy: The Royal Family at Work,0.000018
1663261,,Rudolf Arnheim,0.000018
1663451,,Threshold Editions,0.000018
1664347,,Todd Traina,0.000018
1669066,,Meanings of minor planet names: 3100132000,0.000018
1669685,,Izatha churtoni,0.000018
1670590,,Pawe Sobolewski,0.00002
1770022,,Ek,0.000027
1671073,,Wisoka Dbica,0.000018
1673087,,Metropole,0.000018
1673128,,History of Portugal (18341910),0.000018
1673331,,Jernimo de Sousa,0.000018
1673778,,I've Been Waiting for You (film),0.000018
1674241,,Yakari,0.000018
1674379,,Phyllis Frelich,0.000018
1674808,,Athis-de-l'Orne,0.000018
1675189,,Mortain,0.000018
1675590,,Beuzeville-au-Plain,0.000018
1675835,,Martigny-sur-l'Ante,0.000018
1676001,,Bonneville-la-Louvet,0.000018
1676271,,Feuguerolles-Bully,0.000018
1676823,,Max Huber (statesman),0.000018
1677443,,List of British supercentenarians,0.000018
1677805,,Vernon Harrell,0.000018
1677887,,Northern General Hospital,0.000018
1678901,,Aristides Leo,0.000018
1679752,,Catastrophe modeling,0.000018
1680202,,Compagnie Maritime Belge,0.000018
1680278,,Baltimore Clipper,0.000018
1680773,,Illusion (keelboat),0.000018
1680874,,HMAS Tingira,0.000018
1681217,,Tropical Storm Danielle (1992),0.000018
1682738,,MTV Unplugged (Julieta Venegas album),0.000019
1682759,,Para Siempre,0.00002
1682814,,Billboard Top Latin Songs Year-End Chart,0.000018
1685253,,Segundo Romance,0.000021
1683283,,La Loba (telenovela),0.000018
1683499,,Erika Buenfil,0.000018
1683616,,Mujeres Asesinas (Mexico),0.000018
1683893,,Caifanes,0.000018
1684217,,Persecution of Christians in Mexico,0.000018
1684362,,Julio Castellanos,0.000018
1685319,,Molotov (band),0.000082
1684566,,Chalco de Daz Covarrubias,0.000018
1684763,,San Pedro Pochutla,0.000018
1686396,,Extranjera,0.000018
1686461,,Death of Selena,0.000018
1687745,,Micropterix huemeri,0.000018
1688035,,Dumbrvia River (Lisa),0.000018
1688303,,Polish Socialist Workers Party,0.000018
1689243,,Harsh Goenka,0.000018
1689286,,List of conglomerates,0.000018
1689699,,Rubbing Doesn't Help,0.000018
1691368,,Brian Redfearn,0.000018
1691628,,Steven M. Sheffrin,0.000018
1691788,,NutritionDay,0.000018
1691960,,Women in medicine,0.000018
1693846,,Allsvenskan,0.000069
1693961,,Kiruna FF,0.000018
1696150,,Helosciomyzidae,0.000018
1696476,,Volucella inflata,0.000018
1696666,,Masterminds (Canadian TV series),0.000018
1697341,,Yevgeny Kulikov,0.000018
1697829,,Fabienne Suter,0.000018
1698039,,Kwame Nkrumah-Acheampong,0.000018
1698356,,Eric Ang,0.000018
1699014,,February 2006 in sports,0.000018
1699213,,Einar Bergsland,0.000018
1699516,,David Bissett (bobsleigh),0.000018
1700357,,Joey Primiani,0.000018
1702347,,Macroglossum joannisi,0.000018
1702516,,Xylophanes,0.000023
1702527,,Xylophanes crotonis,0.000025
1702830,,Seila adamsii,0.000018
1703592,,Outline of robotics,0.000018
1704590,,Hymn 2000,0.000018
1704867,,Peter Thullen,0.000018
1706095,,Elza Kungayeva,0.000018
1706289,,Crisis situations and protests in Europe since 2000,0.000018
1706375,,Gleb Yakunin,0.000018
1706437,,2009 Moscow Victory Day Parade,0.000018
1706623,,Brooke (name),0.000018
1707553,,Barron River (Ontario),0.000018
1707706,,List of countries by westernmost point,0.000018
1707920,,Nottingham Island,0.000018
1707990,,Moore Island,0.000018
1708143,,Henry Grinnell,0.000018
1708928,,Nipigon,0.000018
1709243,,Nassarius granifer,0.000018
1709663,,Tate Ellington,0.000018
1709787,,Weiss (surname),0.000018
1710869,,Perry Rotella,0.000018
1711074,,Kandivali East (Vidhan Sabha constituency),0.000018
1711572,,Baramjhiya,0.000032
1711935,,Village development committee,0.000032
1712189,,Luciano Pigozzi,0.000018
1712318,,Arizona Colt,0.000018
1712976,,Robert Kure,0.000018
1712999,,Ale Kainik,0.000018
1713764,,Paul Mark Scott,0.000018
1714982,,Marxian economics,0.00002
1715582,,"Meghnad Desai, Baron Desai",0.000018
1715844,,The Trap (television documentary series),0.000018
1716344,,Public choice theory,0.000078
1716255,,Health economics,0.000072
1716305,,Outline of economics,0.000072
1716479,,Fair division,0.000018
1718810,,Gibson (surname),0.000018
1719133,,SeeqPod,0.000018
1719273,,Torrent,0.000018
1727830,,RSS,0.000186
1727209,,Document Object Model,0.000168
1720088,,Nick Montfort,0.000018
1720233,,Interactive Fiction Competition,0.000018
1722053,,John Tomlinson (comics),0.000018
1722285,,Tamagotchi Connection: Corner Shop 3,0.00002
1723316,,SparkBase,0.000018
1723516,,Group buying,0.000018
1725394,,FIFA Manager 08,0.000018
1725625,,TAO (software),0.000018
1725677,,Pocket PC,0.00002
1727247,,Internet Explorer Mobile,0.000072
1725714,,GRAMPS,0.000018
1725818,,Windows Communication Foundation,0.000018
1726489,,Dd (Unix),0.000018
1726673,,Comparison of video player software,0.000018
1727392,,Cog (software),0.00002
1726823,,Project Athena,0.000018
1726877,,GNOME,0.000057
1727572,,Ripping,0.000052
1741065,,Spore (2008 video game),0.000052
1727170,,OpenDoc,0.000027
1727302,,Vector graphics,0.000072
1727234,,XUL,0.000018
1727296,,Computer wallpaper,0.000018
1727325,,Beryl (window manager),0.000018
1727496,,ICalendar,0.000018
1727544,,GNU-Darwin,0.000018
1727798,,List of Yahoo!-owned sites and services,0.000018
1727810,,Google Sites,0.000018
1727985,,Alan Kotok,0.000018
1723260,,Business-to-business,0.000109
1728349,,Philippe Kahn,0.000018
1728482,,QFX,0.000018
1729243,,Symbolics,0.000024
1729455,,Memory controller,0.000018
1729604,,Goodyear MPP,0.000018
1729942,,Lemote,0.000018
1729958,,GEOS (16-bit operating system),0.000018
1730111,,TransGaming Technologies,0.00016
1730246,,History of podcasting,0.000018
1731483,,Soda Popinski,0.000018
1741171,,GamePro,0.000078
1731515,,Raph Koster,0.000018
1731731,,Iori Yagami,0.000021
1731813,,Blanka,0.000021
1731819,,Capcom vs. SNK 2,0.000024
1741698,,GameDaily,0.000032
1739955,,Famitsu,0.000052
1731934,,Agatha Christie: Murder on the Orient Express,0.000018
1732172,,Ghostbusters (franchise),0.000018
1732424,,Warriors Orochi 2,0.000018
1732431,,Sagara Sanosuke,0.000018
1732856,,Yie Ar Kung-Fu II,0.00002
1733514,,PO'ed,0.000018
1733859,,Safecracker: The Ultimate Puzzle Adventure,0.000022
1734115,,Drowzee,0.000018
1734191,,Pokmon (video game series),0.000049
1734443,,Kohan (series),0.000018
1734705,,Machinima.com,0.000018
1734737,,Bad Day L.A.,0.000018
1734861,,Hoshi wo Miru Hito,0.00002
1735454,,City of Heroes,0.000018
1735564,,Rolling (video game),0.000018
1740757,,Official Xbox Magazine,0.000028
1735839,,Worms: Open Warfare,0.00002
1736380,,Jeremiah Slaczka,0.000018
1736383,,Ken Capelli,0.000018
1736392,,The Peace Keepers,0.000018
1736615,,Civilization IV: Colonization,0.00002
1736772,,Football Manager,0.000018
1736808,,Bejeweled 2,0.000018
1736875,,Aruze,0.000023
1736991,,TX-1,0.000018
1737017,,Fujisankei Communications International,0.00002
1737138,,Cosmic Soldier (MSX),0.000018
1737352,,Chris Taylor (game designer),0.000018
1737528,,Grim Fandango,0.000018
1737649,,Dungeon Explorer: Warriors of Ancient Arts,0.000018
1737978,,Ryan C. Gordon,0.000018
1738032,,Unreal Tournament 2003,0.000022
1738096,,Hammerfight,0.000022
1738009,,Wolfenstein (series),0.000018
1738017,,Source (game engine),0.000018
1738025,,Soldier of Fortune (video game),0.000018
1738513,,Twisted Metal,0.00002
