Source,Target,Type,Weight
1676001,990177,Directed,1.0
1676271,987583,Directed,1.0
1676271,987709,Directed,1.0
1676271,987710,Directed,1.0
1676271,990177,Directed,1.0
1676823,121348,Directed,1.0
1676823,1205255,Directed,1.0
1677443,60136,Directed,1.0
1677443,230038,Directed,1.0
1677443,279122,Directed,1.0
1677443,541013,Directed,1.0
1677443,543242,Directed,1.0
1677443,793070,Directed,1.0
1677443,880439,Directed,1.0
1677443,955053,Directed,1.0
1677443,1118496,Directed,1.0
1677443,1118604,Directed,1.0
1677443,1184538,Directed,1.0
1677805,303904,Directed,1.0
1677805,1177946,Directed,1.0
1677887,33247,Directed,1.0
1677887,502634,Directed,1.0
1678901,1362343,Directed,1.0
1679752,1167669,Directed,1.0
1679752,1531534,Directed,1.0
1680033,118409,Directed,1.0
1680033,129240,Directed,1.0
1680033,242457,Directed,1.0
1680033,1424459,Directed,1.0
1680121,6112,Directed,1.0
1680121,194652,Directed,1.0
1680121,512395,Directed,1.0
1680121,841895,Directed,1.0
1680202,121347,Directed,1.0
1680202,459240,Directed,1.0
1680261,230038,Directed,1.0
1680261,446994,Directed,1.0
1680278,610154,Directed,1.0
1680278,752559,Directed,1.0
1680278,1399880,Directed,1.0
1680565,98332,Directed,1.0
1680565,126722,Directed,1.0
1680565,129075,Directed,1.0
1680565,129240,Directed,1.0
1680565,174556,Directed,1.0
1680565,255319,Directed,1.0
1680565,487798,Directed,1.0
1680565,1108125,Directed,1.0
1680718,128774,Directed,1.0
1680718,512395,Directed,1.0
1680718,1337998,Directed,1.0
1680773,1544903,Directed,1.0
1680874,608297,Directed,1.0
1680874,955053,Directed,1.0
1680874,1383398,Directed,1.0
1680965,7779,Directed,1.0
1680965,867493,Directed,1.0
1680965,1091783,Directed,1.0
1680965,1302634,Directed,1.0
1681217,233890,Directed,1.0
1681217,244646,Directed,1.0
1681217,279122,Directed,1.0
1681217,280589,Directed,1.0
1681217,1399880,Directed,1.0
1681217,1403254,Directed,1.0
1681217,1515159,Directed,1.0
1681293,115479,Directed,1.0
1681293,230038,Directed,1.0
1681293,236080,Directed,1.0
1681293,243528,Directed,1.0
1681293,279122,Directed,1.0
1681293,280589,Directed,1.0
1681293,303904,Directed,1.0
1681293,335131,Directed,1.0
1681293,1168717,Directed,1.0
1681293,1399880,Directed,1.0
1681293,1403254,Directed,1.0
1681293,1609252,Directed,1.0
1682709,230038,Directed,1.0
1682709,279122,Directed,1.0
1682709,446994,Directed,1.0
1682709,568995,Directed,1.0
1682709,610154,Directed,1.0
1682709,1026895,Directed,1.0
1682709,1179701,Directed,1.0
1682709,1179910,Directed,1.0
1682709,1181014,Directed,1.0
1682709,1184409,Directed,1.0
1682709,1208256,Directed,1.0
1682709,1496387,Directed,1.0
1682709,1570204,Directed,1.0
1682709,1593917,Directed,1.0
1682709,1609252,Directed,1.0
1682709,1684420,Directed,1.0
1682738,279122,Directed,1.0
1682738,1026895,Directed,1.0
1682738,1061904,Directed,1.0
1682738,1179239,Directed,1.0
1682738,1179890,Directed,1.0
1682738,1181014,Directed,1.0
1682738,1184060,Directed,1.0
1682738,1184409,Directed,1.0
1682738,1184551,Directed,1.0
1682738,1362343,Directed,1.0
1682738,1455774,Directed,1.0
1682738,1499696,Directed,1.0
1682738,1682759,Directed,1.0
1682759,267270,Directed,1.0
1682759,271909,Directed,1.0
1682759,303904,Directed,1.0
1682759,568995,Directed,1.0
1682759,1064311,Directed,1.0
1682759,1081007,Directed,1.0
1682759,1179805,Directed,1.0
1682759,1179890,Directed,1.0
1682759,1181827,Directed,1.0
1682759,1184060,Directed,1.0
1682759,1184351,Directed,1.0
1682759,1184409,Directed,1.0
1682759,1184551,Directed,1.0
1682759,1387565,Directed,1.0
1682759,1499696,Directed,1.0
1682759,1682738,Directed,1.0
1682814,1174226,Directed,1.0
1682814,1184217,Directed,1.0
1682814,1184347,Directed,1.0
1682814,1184409,Directed,1.0
1682814,1185104,Directed,1.0
1682814,1682709,Directed,1.0
1682814,1685253,Directed,1.0
1683283,1455774,Directed,1.0
1683283,1684420,Directed,1.0
1683499,1739616,Directed,1.0
1683616,1061776,Directed,1.0
1683893,255586,Directed,1.0
1683893,446994,Directed,1.0
1683893,1163290,Directed,1.0
1683893,1592491,Directed,1.0
1683893,1643167,Directed,1.0
1683893,1682709,Directed,1.0
1683893,1684420,Directed,1.0
1684217,1105998,Directed,1.0
1684362,978876,Directed,1.0
1684362,1641659,Directed,1.0
1684362,1684420,Directed,1.0
1684420,82313,Directed,1.0
1684420,83517,Directed,1.0
1684420,191325,Directed,1.0
1684420,279122,Directed,1.0
1684420,367035,Directed,1.0
1684420,386893,Directed,1.0
1684420,394841,Directed,1.0
1684420,442007,Directed,1.0
1684420,446994,Directed,1.0
1684420,460588,Directed,1.0
1684420,621948,Directed,1.0
1684420,807382,Directed,1.0
1684420,1060579,Directed,1.0
1684420,1061472,Directed,1.0
1684420,1062067,Directed,1.0
1684420,1093693,Directed,1.0
1684420,1167476,Directed,1.0
1684420,1167556,Directed,1.0
1684420,1167669,Directed,1.0
1684420,1168717,Directed,1.0
1684420,1233963,Directed,1.0
1684420,1322205,Directed,1.0
1684420,1362343,Directed,1.0
1684420,1383396,Directed,1.0
1684420,1400479,Directed,1.0
1684420,1400548,Directed,1.0
1684420,1455774,Directed,1.0
1684420,1457593,Directed,1.0
1684420,1570204,Directed,1.0
1684420,1643167,Directed,1.0
1684420,1650907,Directed,1.0
1684420,1655802,Directed,1.0
1684420,1682709,Directed,1.0
1684420,1685319,Directed,1.0
1684420,1715239,Directed,1.0
1684420,1740763,Directed,1.0
1684420,1741720,Directed,1.0
1684420,1784565,Directed,1.0
1684566,446994,Directed,1.0
1684566,1684420,Directed,1.0
1684763,6340,Directed,1.0
1685253,370894,Directed,1.0
1685253,1060579,Directed,1.0
1685253,1174967,Directed,1.0
1685253,1179910,Directed,1.0
1685253,1184060,Directed,1.0
1685253,1184409,Directed,1.0
1685253,1184551,Directed,1.0
1685253,1362343,Directed,1.0
1685253,1455774,Directed,1.0
1685253,1643167,Directed,1.0
1685319,267270,Directed,1.0
1685319,279122,Directed,1.0
1685319,446994,Directed,1.0
1685319,568995,Directed,1.0
1685319,621948,Directed,1.0
1685319,1055792,Directed,1.0
1685319,1181014,Directed,1.0
1685319,1184020,Directed,1.0
1685319,1185208,Directed,1.0
1685319,1455774,Directed,1.0
1685319,1457593,Directed,1.0
1685319,1593917,Directed,1.0
1685319,1594307,Directed,1.0
1685319,1643167,Directed,1.0
1685319,1682709,Directed,1.0
1685319,1684420,Directed,1.0
1686396,112785,Directed,1.0
1686396,446994,Directed,1.0
1686396,1179314,Directed,1.0
1686396,1362343,Directed,1.0
1686396,1684420,Directed,1.0
1686461,117480,Directed,1.0
1686461,266240,Directed,1.0
1686461,303904,Directed,1.0
1686461,321960,Directed,1.0
1686461,1055792,Directed,1.0
1686461,1163290,Directed,1.0
1686461,1163291,Directed,1.0
1686461,1163578,Directed,1.0
1686461,1174952,Directed,1.0
1686461,1174967,Directed,1.0
1686461,1179910,Directed,1.0
1686461,1184060,Directed,1.0
1686461,1184217,Directed,1.0
1686461,1184409,Directed,1.0
1686461,1184537,Directed,1.0
1686461,1184788,Directed,1.0
1686461,1208256,Directed,1.0
1686461,1387565,Directed,1.0
1686461,1400304,Directed,1.0
1686461,1400548,Directed,1.0
1686461,1455774,Directed,1.0
1686461,1502368,Directed,1.0
1686461,1655802,Directed,1.0
1687745,853552,Directed,1.0
1687745,853553,Directed,1.0
1687745,987583,Directed,1.0
1688035,785921,Directed,1.0
1688303,1637017,Directed,1.0
1689243,1118620,Directed,1.0
1689286,8055,Directed,1.0
1689286,98332,Directed,1.0
1689286,807382,Directed,1.0
1689286,914610,Directed,1.0
1689286,1168385,Directed,1.0
1689286,1313468,Directed,1.0
1689286,1741562,Directed,1.0
1689286,1741720,Directed,1.0
1689699,244646,Directed,1.0
1689699,244859,Directed,1.0
1689699,279122,Directed,1.0
1689699,1055792,Directed,1.0
1689699,1174967,Directed,1.0
1689699,1179314,Directed,1.0
1689699,1179322,Directed,1.0
1689699,1179890,Directed,1.0
1689699,1181014,Directed,1.0
1689699,1184409,Directed,1.0
1689699,1184551,Directed,1.0
1689699,1595607,Directed,1.0
1691368,82636,Directed,1.0
1691628,1093693,Directed,1.0
1691788,9566,Directed,1.0
1691788,1091791,Directed,1.0
1691788,1205348,Directed,1.0
1691960,8516,Directed,1.0
1691960,60349,Directed,1.0
1691960,98332,Directed,1.0
1691960,136668,Directed,1.0
1691960,279122,Directed,1.0
1691960,303904,Directed,1.0
1691960,362517,Directed,1.0
1691960,896828,Directed,1.0
1691960,1118496,Directed,1.0
1691960,1167430,Directed,1.0
1691960,1168735,Directed,1.0
1691960,1537128,Directed,1.0
1691960,1537250,Directed,1.0
1693846,83529,Directed,1.0
1693846,198674,Directed,1.0
1693846,488577,Directed,1.0
1693846,1693850,Directed,1.0
1693846,1693854,Directed,1.0
1693850,488577,Directed,1.0
1693850,1693846,Directed,1.0
1693850,1693854,Directed,1.0
1693854,488577,Directed,1.0
1693854,1693846,Directed,1.0
1693961,1693846,Directed,1.0
1696150,610154,Directed,1.0
1696150,880439,Directed,1.0
1696476,446994,Directed,1.0
1696476,682479,Directed,1.0
1696476,896828,Directed,1.0
1696476,1457593,Directed,1.0
1696554,230038,Directed,1.0
1696554,279177,Directed,1.0
1696554,303904,Directed,1.0
1696554,362534,Directed,1.0
1696554,459240,Directed,1.0
1696554,491006,Directed,1.0
1696554,497562,Directed,1.0
1696554,1060579,Directed,1.0
1696554,1094308,Directed,1.0
1696554,1113990,Directed,1.0
1696554,1118496,Directed,1.0
1696554,1168798,Directed,1.0
1696554,1184538,Directed,1.0
1696554,1441393,Directed,1.0
1696554,1728090,Directed,1.0
1696666,230038,Directed,1.0
1696666,279122,Directed,1.0
1697341,488567,Directed,1.0
1697341,1169041,Directed,1.0
1697648,138509,Directed,1.0
1697648,1613676,Directed,1.0
1697788,987709,Directed,1.0
1697788,987710,Directed,1.0
1697788,990177,Directed,1.0
1697788,1322205,Directed,1.0
1697829,1205255,Directed,1.0
1698039,98332,Directed,1.0
1698039,203241,Directed,1.0
1698039,230038,Directed,1.0
1698039,405704,Directed,1.0
1698039,448319,Directed,1.0
1698039,543242,Directed,1.0
1698039,778293,Directed,1.0
1698039,1039346,Directed,1.0
1698039,1175416,Directed,1.0
1698039,1354957,Directed,1.0
1698039,1355173,Directed,1.0
1698039,1457593,Directed,1.0
1698356,490902,Directed,1.0
1698356,519419,Directed,1.0
1699014,82115,Directed,1.0
1699014,82120,Directed,1.0
1699014,83529,Directed,1.0
1699014,85032,Directed,1.0
1699014,98332,Directed,1.0
1699014,138509,Directed,1.0
1699014,195254,Directed,1.0
1699014,227544,Directed,1.0
1699014,227545,Directed,1.0
1699014,230038,Directed,1.0
1699014,279122,Directed,1.0
1699014,367026,Directed,1.0
1699014,386893,Directed,1.0
1699014,386934,Directed,1.0
1699014,425035,Directed,1.0
1699014,443506,Directed,1.0
1699014,668816,Directed,1.0
1699014,683836,Directed,1.0
1699014,765681,Directed,1.0
1699014,832501,Directed,1.0
1699014,880439,Directed,1.0
1699014,896828,Directed,1.0
1699014,912907,Directed,1.0
1699014,945142,Directed,1.0
1699014,946978,Directed,1.0
1699014,987583,Directed,1.0
1699014,1163291,Directed,1.0
1699014,1168321,Directed,1.0
1699014,1168470,Directed,1.0
1699014,1168500,Directed,1.0
1699014,1205255,Directed,1.0
1699014,1208256,Directed,1.0
1699014,1358714,Directed,1.0
1699014,1457593,Directed,1.0
1699014,1537415,Directed,1.0
1699014,1537805,Directed,1.0
1699014,1537810,Directed,1.0
1699014,1538057,Directed,1.0
1699014,1539434,Directed,1.0
1699014,1539443,Directed,1.0
1699014,1545190,Directed,1.0
1699014,1545400,Directed,1.0
1699213,193606,Directed,1.0
1699213,195254,Directed,1.0
1699213,1322205,Directed,1.0
1699516,203241,Directed,1.0
1699516,230038,Directed,1.0
1699516,1610601,Directed,1.0
1700357,279122,Directed,1.0
1700357,1727826,Directed,1.0
1700705,68969,Directed,1.0
1700705,346549,Directed,1.0
1700705,362517,Directed,1.0
1700705,492663,Directed,1.0
1700705,1178750,Directed,1.0
1700705,1354957,Directed,1.0
1700705,1655802,Directed,1.0
1702347,465164,Directed,1.0
1702347,853552,Directed,1.0
1702347,853553,Directed,1.0
1702516,853552,Directed,1.0
1702516,853553,Directed,1.0
1702516,1702527,Directed,1.0
1702527,112785,Directed,1.0
1702527,568995,Directed,1.0
1702527,853552,Directed,1.0
1702527,853553,Directed,1.0
1702527,1702516,Directed,1.0
1702830,1464928,Directed,1.0
1702830,1464978,Directed,1.0
1702830,1630409,Directed,1.0
1703592,6112,Directed,1.0
1703592,64873,Directed,1.0
1703592,66725,Directed,1.0
1703592,252920,Directed,1.0
1703592,633335,Directed,1.0
1703592,697817,Directed,1.0
1703592,926275,Directed,1.0
1703592,1038367,Directed,1.0
1703592,1055361,Directed,1.0
1703592,1091056,Directed,1.0
1703592,1153946,Directed,1.0
1703592,1531534,Directed,1.0
1703592,1538050,Directed,1.0
1704514,279122,Directed,1.0
1704514,541013,Directed,1.0
1704514,1026895,Directed,1.0
1704514,1178494,Directed,1.0
1704514,1178981,Directed,1.0
1704514,1179890,Directed,1.0
1704514,1179931,Directed,1.0
1704514,1184551,Directed,1.0
1704514,1704540,Directed,1.0
1704540,987583,Directed,1.0
1704540,1179426,Directed,1.0
1704540,1179931,Directed,1.0
1704540,1205255,Directed,1.0
1704540,1529299,Directed,1.0
1704540,1593337,Directed,1.0
1704590,1026895,Directed,1.0
1704590,1179931,Directed,1.0
1704590,1180221,Directed,1.0
1704590,1594307,Directed,1.0
1704590,1704540,Directed,1.0
1704697,43344,Directed,1.0
1704697,817457,Directed,1.0
1704867,1108125,Directed,1.0
1704867,1159788,Directed,1.0
1704867,1570204,Directed,1.0
1705437,601985,Directed,1.0
1705437,610154,Directed,1.0
1705437,1033735,Directed,1.0
1705437,1039346,Directed,1.0
1705437,1055792,Directed,1.0
1705437,1064311,Directed,1.0
1705437,1153069,Directed,1.0
1705437,1163821,Directed,1.0
1705437,1177843,Directed,1.0
1705437,1177946,Directed,1.0
1705437,1179314,Directed,1.0
1705437,1185208,Directed,1.0
1705437,1205356,Directed,1.0
1705437,1596165,Directed,1.0
1705936,619969,Directed,1.0
1705936,1169041,Directed,1.0
1705936,1457593,Directed,1.0
1706095,123139,Directed,1.0
1706095,1039346,Directed,1.0
1706095,1167430,Directed,1.0
1706095,1404458,Directed,1.0
1706289,46403,Directed,1.0
1706289,84662,Directed,1.0
1706289,98332,Directed,1.0
1706289,164045,Directed,1.0
1706289,168957,Directed,1.0
1706289,193606,Directed,1.0
1706289,198674,Directed,1.0
1706289,279122,Directed,1.0
1706289,367026,Directed,1.0
1706289,446994,Directed,1.0
1706289,492663,Directed,1.0
1706289,541013,Directed,1.0
1706289,619317,Directed,1.0
1706289,802740,Directed,1.0
1706289,987583,Directed,1.0
1706289,1358586,Directed,1.0
1706289,1457593,Directed,1.0
1706372,198674,Directed,1.0
1706372,214219,Directed,1.0
1706372,606280,Directed,1.0
1706372,619969,Directed,1.0
1706372,710149,Directed,1.0
1706372,762226,Directed,1.0
1706372,1167891,Directed,1.0
1706372,1169041,Directed,1.0
1706375,60136,Directed,1.0
1706375,1106001,Directed,1.0
1706375,1169041,Directed,1.0
1706375,1457593,Directed,1.0
1706375,1706372,Directed,1.0
1706437,1134232,Directed,1.0
1706623,4500,Directed,1.0
1706623,186658,Directed,1.0
1706947,984297,Directed,1.0
1706947,987583,Directed,1.0
1706947,987709,Directed,1.0
1706947,987710,Directed,1.0
1707553,230038,Directed,1.0
1707553,1283958,Directed,1.0
1707706,46403,Directed,1.0
1707706,49755,Directed,1.0
1707706,112785,Directed,1.0
1707706,117810,Directed,1.0
1707706,405704,Directed,1.0
1707706,413732,Directed,1.0
1707706,458720,Directed,1.0
1707706,471303,Directed,1.0
1707706,560919,Directed,1.0
1707706,568995,Directed,1.0
1707706,614233,Directed,1.0
1707706,832501,Directed,1.0
1707706,897495,Directed,1.0
1707706,1115861,Directed,1.0
1707706,1127229,Directed,1.0
1707706,1128666,Directed,1.0
1707706,1167953,Directed,1.0
1707706,1168178,Directed,1.0
1707706,1168723,Directed,1.0
1707706,1168735,Directed,1.0
1707706,1168754,Directed,1.0
1707706,1168930,Directed,1.0
1707706,1201881,Directed,1.0
1707706,1354957,Directed,1.0
1707706,1441393,Directed,1.0
1707706,1463418,Directed,1.0
1707706,1643167,Directed,1.0
1707706,1653406,Directed,1.0
1707920,230038,Directed,1.0
1707990,230038,Directed,1.0
1708143,117472,Directed,1.0
1708151,372310,Directed,1.0
1708151,1655802,Directed,1.0
1708350,18303,Directed,1.0
1708350,21896,Directed,1.0
1708350,82313,Directed,1.0
1708350,98332,Directed,1.0
1708350,195254,Directed,1.0
1708350,230038,Directed,1.0
1708350,279122,Directed,1.0
1708350,346549,Directed,1.0
1708350,681781,Directed,1.0
1708350,867493,Directed,1.0
1708350,867686,Directed,1.0
1708350,1039346,Directed,1.0
1708350,1169041,Directed,1.0
1708350,1457593,Directed,1.0
1708350,1708351,Directed,1.0
1708351,15549,Directed,1.0
1708351,19440,Directed,1.0
1708351,119820,Directed,1.0
1708351,128774,Directed,1.0
1708351,195254,Directed,1.0
1708351,230038,Directed,1.0
1708351,279122,Directed,1.0
1708351,624053,Directed,1.0
1708351,681781,Directed,1.0
1708351,867493,Directed,1.0
1708351,1089353,Directed,1.0
1708351,1235091,Directed,1.0
1708351,1457593,Directed,1.0
1708351,1655802,Directed,1.0
1708351,1708350,Directed,1.0
1708928,230038,Directed,1.0
1708928,503814,Directed,1.0
1708928,557806,Directed,1.0
1709243,1464928,Directed,1.0
1709243,1464978,Directed,1.0
1709663,237919,Directed,1.0
1709663,279122,Directed,1.0
1709663,1502368,Directed,1.0
1709663,1545452,Directed,1.0
1709787,186658,Directed,1.0
1709787,987583,Directed,1.0
1710869,121347,Directed,1.0
1710869,230038,Directed,1.0
1710869,233890,Directed,1.0
1710869,279122,Directed,1.0
1710869,825703,Directed,1.0
1710869,1537803,Directed,1.0
1710869,1716289,Directed,1.0
1711074,1118496,Directed,1.0
1711365,43344,Directed,1.0
1711365,55116,Directed,1.0
1711365,60136,Directed,1.0
1711365,82313,Directed,1.0
1711365,230038,Directed,1.0
1711365,279122,Directed,1.0
1711365,346549,Directed,1.0
1711365,362517,Directed,1.0
1711365,405704,Directed,1.0
1711365,497562,Directed,1.0
1711365,541013,Directed,1.0
1711365,606280,Directed,1.0
1711365,610154,Directed,1.0
1711365,778293,Directed,1.0
1711365,782188,Directed,1.0
1711365,841895,Directed,1.0
1711365,896828,Directed,1.0
1711365,987583,Directed,1.0
1711365,1022390,Directed,1.0
1711365,1055792,Directed,1.0
1711365,1117589,Directed,1.0
1711365,1118496,Directed,1.0
1711365,1118524,Directed,1.0
1711365,1118604,Directed,1.0
1711365,1118620,Directed,1.0
1711365,1119051,Directed,1.0
1711365,1181014,Directed,1.0
1711365,1210593,Directed,1.0
1711365,1279626,Directed,1.0
1711365,1383396,Directed,1.0
1711365,1439351,Directed,1.0
1711365,1537250,Directed,1.0
1711365,1655802,Directed,1.0
1711365,1711932,Directed,1.0
1711365,1740763,Directed,1.0
1711572,1711932,Directed,1.0
1711572,1711935,Directed,1.0
1711932,43344,Directed,1.0
1711932,1062707,Directed,1.0
1711932,1118496,Directed,1.0
1711932,1122808,Directed,1.0
1711932,1175077,Directed,1.0
1711932,1283958,Directed,1.0
1711932,1393952,Directed,1.0
1711932,1655582,Directed,1.0
1711932,1711365,Directed,1.0
1711935,1711365,Directed,1.0
1711935,1711572,Directed,1.0
1712189,98332,Directed,1.0
1712189,1061977,Directed,1.0
1712189,1061983,Directed,1.0
1712318,98332,Directed,1.0
1712976,82347,Directed,1.0
1712976,897495,Directed,1.0
1712999,82313,Directed,1.0
1712999,83014,Directed,1.0
1712999,897495,Directed,1.0
1713764,123139,Directed,1.0
1713764,279029,Directed,1.0
1713764,362517,Directed,1.0
1713764,442007,Directed,1.0
1713764,540950,Directed,1.0
1713764,541013,Directed,1.0
1713764,543242,Directed,1.0
1713764,1118496,Directed,1.0
1713764,1118604,Directed,1.0
1713764,1393952,Directed,1.0
1714456,1537803,Directed,1.0
1714456,1716289,Directed,1.0
1714528,111500,Directed,1.0
1714528,276041,Directed,1.0
1714528,279122,Directed,1.0
1714528,332015,Directed,1.0
1714528,647862,Directed,1.0
1714528,1104765,Directed,1.0
1714528,1169862,Directed,1.0
1714528,1400484,Directed,1.0
1714528,1409704,Directed,1.0
1714528,1728090,Directed,1.0
1714610,123139,Directed,1.0
1714610,279122,Directed,1.0
1714610,823482,Directed,1.0
1714610,1400478,Directed,1.0
1714610,1406267,Directed,1.0
1714610,1537659,Directed,1.0
1714610,1537805,Directed,1.0
1714610,1538055,Directed,1.0
1714610,1714862,Directed,1.0
1714610,1716047,Directed,1.0
1714610,1716289,Directed,1.0
1714803,68049,Directed,1.0
1714803,161705,Directed,1.0
1714803,279122,Directed,1.0
1714803,599194,Directed,1.0
1714803,669873,Directed,1.0
1714803,697817,Directed,1.0
1714803,1094225,Directed,1.0
1714803,1142416,Directed,1.0
1714803,1344258,Directed,1.0
1714803,1400154,Directed,1.0
1714803,1537250,Directed,1.0
1714803,1637017,Directed,1.0
1714803,1714862,Directed,1.0
1714825,405704,Directed,1.0
1714825,471303,Directed,1.0
1714825,599194,Directed,1.0
1714825,807939,Directed,1.0
1714825,1167425,Directed,1.0
1714825,1169041,Directed,1.0
1714825,1313468,Directed,1.0
1714825,1457593,Directed,1.0
1714825,1655582,Directed,1.0
1714862,43344,Directed,1.0
1714862,121347,Directed,1.0
1714862,460530,Directed,1.0
1714862,537736,Directed,1.0
1714862,541013,Directed,1.0
1714862,598911,Directed,1.0
1714862,599194,Directed,1.0
1714862,807920,Directed,1.0
1714862,825703,Directed,1.0
1714862,1168735,Directed,1.0
1714862,1169041,Directed,1.0
1714862,1358586,Directed,1.0
1714862,1401577,Directed,1.0
1714862,1403679,Directed,1.0
1714862,1637017,Directed,1.0
1714862,1716289,Directed,1.0
1714862,1771549,Directed,1.0
1714982,544110,Directed,1.0
1714982,599194,Directed,1.0
1714982,1142416,Directed,1.0
1714982,1714862,Directed,1.0
1714982,1716289,Directed,1.0
1715170,233890,Directed,1.0
1715170,280589,Directed,1.0
1715170,807903,Directed,1.0
1715170,1091056,Directed,1.0
1715170,1093693,Directed,1.0
1715170,1168981,Directed,1.0
1715170,1175416,Directed,1.0
1715170,1186360,Directed,1.0
1715170,1400547,Directed,1.0
1715170,1400548,Directed,1.0
1715170,1400549,Directed,1.0
1715170,1409704,Directed,1.0
1715170,1457593,Directed,1.0
1715170,1537803,Directed,1.0
1715170,1537808,Directed,1.0
1715170,1716047,Directed,1.0
1715170,1716289,Directed,1.0
1715239,66991,Directed,1.0
1715239,405704,Directed,1.0
1715239,539715,Directed,1.0
1715239,541013,Directed,1.0
1715239,601985,Directed,1.0
1715239,807679,Directed,1.0
1715239,832501,Directed,1.0
1715239,1118496,Directed,1.0
1715239,1122808,Directed,1.0
1715239,1184538,Directed,1.0
1715239,1344768,Directed,1.0
1715239,1382981,Directed,1.0
1715239,1400549,Directed,1.0
1715239,1441393,Directed,1.0
1715354,279122,Directed,1.0
1715354,1400548,Directed,1.0
1715582,539593,Directed,1.0
1715582,539715,Directed,1.0
1715582,541013,Directed,1.0
1715582,599194,Directed,1.0
1715582,1118496,Directed,1.0
1715582,1537803,Directed,1.0
1715582,1714456,Directed,1.0
1715582,1714982,Directed,1.0
1715582,1716047,Directed,1.0
1715844,8961,Directed,1.0
1715844,11856,Directed,1.0
1715844,19440,Directed,1.0
1715844,112785,Directed,1.0
1715844,471303,Directed,1.0
1715844,541013,Directed,1.0
1715844,621948,Directed,1.0
1715844,751119,Directed,1.0
1715844,1036298,Directed,1.0
1715844,1039346,Directed,1.0
1715844,1163237,Directed,1.0
1715844,1169041,Directed,1.0
1715844,1457593,Directed,1.0
1715844,1499037,Directed,1.0
1715844,1706372,Directed,1.0
1715844,1714528,Directed,1.0
1715844,1716047,Directed,1.0
1715844,1716344,Directed,1.0
1716047,64873,Directed,1.0
1716047,541013,Directed,1.0
1716047,598215,Directed,1.0
1716047,652939,Directed,1.0
1716047,807679,Directed,1.0
1716047,1099474,Directed,1.0
1716047,1398130,Directed,1.0
1716047,1537250,Directed,1.0
1716047,1714456,Directed,1.0
1716047,1715354,Directed,1.0
1716047,1716289,Directed,1.0
1716255,1716289,Directed,1.0
1716289,174556,Directed,1.0
1716289,193687,Directed,1.0
1716289,697817,Directed,1.0
1716289,807679,Directed,1.0
1716289,1099474,Directed,1.0
1716289,1104765,Directed,1.0
1716289,1234905,Directed,1.0
1716289,1403679,Directed,1.0
1716289,1529299,Directed,1.0
1716289,1655802,Directed,1.0
1716289,1714456,Directed,1.0
1716289,1714825,Directed,1.0
1716289,1714862,Directed,1.0
1716289,1715239,Directed,1.0
1716289,1716255,Directed,1.0
1716289,1716305,Directed,1.0
1716289,1716344,Directed,1.0
1716305,60349,Directed,1.0
1716305,599194,Directed,1.0
1716305,807679,Directed,1.0
1716305,1104765,Directed,1.0
1716305,1142416,Directed,1.0
1716305,1234905,Directed,1.0
1716305,1403679,Directed,1.0
1716305,1714456,Directed,1.0
1716305,1714825,Directed,1.0
1716305,1714862,Directed,1.0
1716305,1716289,Directed,1.0
1716305,1716344,Directed,1.0
1716344,1167669,Directed,1.0
1716344,1716289,Directed,1.0
1716479,68944,Directed,1.0
1716479,161691,Directed,1.0
1716479,1313468,Directed,1.0
1716479,1716289,Directed,1.0
1717657,1099474,Directed,1.0
1717657,1104765,Directed,1.0
1718810,60349,Directed,1.0
1718810,535544,Directed,1.0
1718810,669873,Directed,1.0
1719084,198674,Directed,1.0
1719084,200194,Directed,1.0
1719084,541013,Directed,1.0
1719084,619317,Directed,1.0
1719084,731960,Directed,1.0
1719084,1022322,Directed,1.0
1719084,1058671,Directed,1.0
1719084,1060579,Directed,1.0
1719084,1061390,Directed,1.0
1719084,1064130,Directed,1.0
1719084,1163291,Directed,1.0
1719084,1175077,Directed,1.0
1719084,1175416,Directed,1.0
1719084,1184538,Directed,1.0
1719084,1186360,Directed,1.0
1719084,1726079,Directed,1.0
1719084,1728107,Directed,1.0
1719084,1741181,Directed,1.0
1719084,1741720,Directed,1.0
1719133,279122,Directed,1.0
1719133,1177946,Directed,1.0
1719133,1725535,Directed,1.0
1719133,1741181,Directed,1.0
1719273,230038,Directed,1.0
1719273,896828,Directed,1.0
1719273,1208256,Directed,1.0
1719273,1727830,Directed,1.0
1719273,1730398,Directed,1.0
1719292,6580,Directed,1.0
1719292,807939,Directed,1.0
1719292,1055792,Directed,1.0
1719292,1186360,Directed,1.0
1719292,1715239,Directed,1.0
1719292,1726863,Directed,1.0
1719292,1727209,Directed,1.0
1719292,1727826,Directed,1.0
1719292,1727830,Directed,1.0
1720088,1093693,Directed,1.0
1720233,1174977,Directed,1.0
1720233,1741181,Directed,1.0
1722053,541013,Directed,1.0
1722053,822695,Directed,1.0
1722053,1153069,Directed,1.0
1722285,1741165,Directed,1.0
1723316,230038,Directed,1.0
1723316,236117,Directed,1.0
1723316,279122,Directed,1.0
1723316,807822,Directed,1.0
1723316,808057,Directed,1.0
1723516,541013,Directed,1.0
1723516,896828,Directed,1.0
1723516,1055792,Directed,1.0
1723516,1186359,Directed,1.0
1723516,1362343,Directed,1.0
1723516,1655582,Directed,1.0
1723516,1728090,Directed,1.0
1724212,58885,Directed,1.0
1724212,121347,Directed,1.0
1724212,537577,Directed,1.0
1724212,541013,Directed,1.0
1725394,1064311,Directed,1.0
